,2012.0
15597.0,-0.12676056338028174
15628.0,0.21936842105263166
1563.0,-0.22185792349726774
15639.0,0.4596670934699103
1564.0,-0.05882352941176472
15662.0,-0.1875
15686.0,1.0911062906724514
15696.0,0.07920792079207928
15699.0,0.40445859872611467
15745.0,1.0136363636363637
15747.0,0.5575757575757576
15766.0,-0.01981707317073167
15770.0,0.9613196814562002
1578.0,1.196842105263158
15783.0,-0.22784810126582278
15843.0,0.5669642857142858
15866.0,0.13636363636363646
15903.0,0.16666666666666674
15907.0,0.0
15955.0,0.5892857142857142
15993.0,0.28
16008.0,0.03264094955489605
16019.0,1.581818181818182
16065.0,1.074074074074074
16100.0,0.24390243902439024
16106.0,-0.0026756794817631713
16120.0,-0.12098765432098768
1614.0,0.8621291448516579
1616.0,0.2682926829268293
16161.0,-0.04347826086956519
16185.0,-0.05504587155963303
16197.0,0.10859728506787336
16223.0,0.576086956521739
16246.0,0.40625
16258.0,0.41129032258064524
163.0,0.1909617612977983
16379.0,0.24
1639.0,0.5514705882352942
16394.0,0.7981220657276995
16401.0,0.7066666666666668
16405.0,0.2996742671009771
16440.0,0.5970149253731343
16468.0,-0.007804878048780495
16480.0,-0.16969696969696968
1651.0,0.8898678414096917
16559.0,0.5255972696245734
16563.0,0.3459119496855345
16583.0,1.6323529411764706
16606.0,-0.21162790697674416
16619.0,1.227272727272727
16674.0,0.13704536932883382
16695.0,-0.21212121212121215
16709.0,1.3519553072625698
16717.0,1.054263565891473
16723.0,0.14987912973408535
16730.0,0.4817813765182186
16732.0,-0.08438818565400841
16737.0,0.21621621621621623
16742.0,0.042553191489361764
16746.0,0.47862453531598503
16774.0,0.3901345291479821
16785.0,0.14090909090909087
16817.0,0.4820717131474104
16821.0,-0.2894736842105263
16838.0,1.257401315789474
16844.0,0.3619909502262444
16846.0,0.26595744680851063
16869.0,0.541899441340782
16891.0,0.8720000000000001
16921.0,-0.5060975609756098
16934.0,-0.2145454545454546
16948.0,-0.421875
16954.0,0.06514382402707275
1699.0,0.4044444444444444
16994.0,0.12471910112359552
16996.0,0.14615384615384608
1700.0,0.18908748824082777
17010.0,0.6017699115044248
17014.0,0.5803108808290156
17035.0,0.3707865168539326
17038.0,0.3579545454545454
17041.0,0.7837837837837838
17042.0,0.4869565217391305
17052.0,0.004629629629629539
17071.0,0.10309278350515472
17079.0,-0.05379746835443033
17132.0,0.04897551224387797
17146.0,0.1742424242424243
17169.0,-0.04909780841012934
17197.0,1.5454545454545454
17204.0,0.08677685950413228
17205.0,-0.1515151515151515
17217.0,-0.26315789473684215
17231.0,1.1754385964912282
17285.0,-0.4545454545454546
17326.0,-0.039735099337748325
17348.0,0.3529411764705883
17349.0,0.08000000000000007
17378.0,-0.1004200076365025
17397.0,2.48
17419.0,0.42249330556382025
17443.0,0.7164179104477613
17467.0,0.5628140703517588
1748.0,0.5951923076923078
17526.0,-0.09090909090909094
17530.0,0.18361581920903958
17537.0,0.6499999999999999
17540.0,0.33826638477801274
17591.0,1.0147058823529411
1760.0,0.8799999999999999
17612.0,0.0843373493975903
17640.0,1.1322314049586777
17648.0,0.9576271186440677
17650.0,0.7032967032967032
17653.0,0.25
17696.0,0.20258620689655182
17705.0,-0.06451612903225812
1771.0,0.4433497536945812
17719.0,0.55
1773.0,0.15873015873015883
17732.0,0.27083333333333326
17740.0,1.1355555555555554
17757.0,0.8205980066445182
17778.0,-0.4969574036511156
17808.0,1.095528455284553
17813.0,-0.33333333333333337
17852.0,0.34285714285714275
17854.0,-0.14622641509433965
17885.0,0.8682842287694974
17897.0,1.6114285714285712
17899.0,1.3211009174311927
179.0,0.3571428571428572
17922.0,-0.059523809523809534
17941.0,0.06578947368421062
1795.0,2.433854000637552
17975.0,-0.06779661016949157
17976.0,0.7321428571428572
17985.0,-0.09756097560975607
17994.0,0.14583333333333326
180.0,1.8541666666666665
18074.0,0.6704422869471414
18081.0,-0.7022058823529411
18083.0,0.1607142857142858
18115.0,0.625
18131.0,-0.2047619047619048
18147.0,0.07843137254901955
18165.0,-0.027183564188727694
18170.0,0.42307692307692313
18172.0,0.6071428571428572
18181.0,0.25
1820.0,0.26249999999999996
18244.0,0.7529411764705882
18256.0,0.23529411764705888
18272.0,0.12171628721541161
18292.0,0.27407407407407414
18299.0,-0.03759398496240607
18349.0,-0.10087637516315495
18361.0,0.05135135135135127
18410.0,0.1923076923076923
18430.0,2.039906103286385
18451.0,0.3389830508474576
18452.0,-0.06060606060606055
185.0,-0.052208835341365445
18516.0,1.032258064516129
18523.0,2.1785714285714284
18560.0,0.06666666666666665
18561.0,0.24053452115812912
18570.0,2.765402843601896
18621.0,0.4925373134328359
18622.0,-0.13559322033898302
18646.0,0.991304347826087
18650.0,0.23913043478260865
18673.0,0.051948051948051965
18674.0,0.425357873210634
18685.0,-0.04361370716510904
18689.0,0.4116094986807388
18691.0,0.2456140350877194
18702.0,0.7333333333333334
18707.0,0.17184265010351973
18746.0,-0.24315068493150682
18748.0,0.17081850533807819
18776.0,0.2564102564102564
18829.0,0.8387096774193548
18847.0,0.2331288343558282
1887.0,-0.08045977011494254
18904.0,0.47916666666666674
18925.0,0.0396475770925111
18937.0,-0.23913043478260865
18966.0,0.28260869565217384
18989.0,-0.13749999999999996
18993.0,0.2713987473903967
19034.0,0.3142857142857143
19048.0,0.4883720930232558
19052.0,0.45833333333333326
19060.0,-0.14925373134328357
19072.0,0.6388206388206388
19089.0,-0.45943482224247945
19117.0,-0.02491103202846978
1912.0,2.0764331210191083
19143.0,0.15833333333333344
19156.0,-0.008695652173912993
19183.0,-0.25
1920.0,0.23076923076923084
19238.0,1.4899598393574296
19262.0,1.4210526315789473
19314.0,0.39473684210526305
19365.0,0.09148264984227139
19367.0,-0.06842105263157894
19397.0,0.6382978723404256
19410.0,-0.2755632582322357
19462.0,0.06549520766773154
19465.0,1.2661682242990655
19476.0,2.0576923076923075
19479.0,-0.015625
19504.0,-0.2717391304347826
19507.0,0.06290672451193058
19513.0,0.31008583690987135
19515.0,0.2333333333333334
19522.0,0.6818181818181819
19587.0,0.26923076923076916
19601.0,0.7393939393939395
19603.0,-0.11304347826086958
19622.0,0.26128266033254155
19630.0,0.02777777777777768
19648.0,-0.16141732283464572
19658.0,0.1776859504132231
19659.0,0.10000000000000009
19699.0,0.6428571428571428
19711.0,-0.125
19727.0,0.51295799821269
19775.0,1.2664576802507836
1978.0,-0.03125
19782.0,0.8774193548387097
19785.0,0.03870967741935494
19829.0,0.3096774193548386
19833.0,0.6572327044025157
19837.0,0.2620169651272384
19840.0,0.5454051114736269
19865.0,0.04060913705583746
19874.0,0.41927899686520376
19901.0,0.5486533449174631
19910.0,0.3098591549295775
19923.0,0.4419047619047618
19927.0,0.3735177865612649
19936.0,0.09039548022598876
19998.0,0.25575757575757585
20003.0,0.7692307692307692
2004.0,-0.696319018404908
20075.0,-0.10624999999999996
20084.0,0.1607142857142858
20101.0,0.40873015873015883
20132.0,0.8901098901098901
20145.0,0.5354558610709117
20146.0,0.6551724137931034
20147.0,0.08333333333333326
20151.0,1.0105795768169274
20153.0,-0.37606837606837606
20162.0,0.03649635036496357
20167.0,-0.054545454545454564
20204.0,1.048780487804878
20210.0,-0.10204081632653061
2022.0,0.17122395833333326
20240.0,-0.3023255813953488
20243.0,0.18333333333333335
20281.0,-0.1454545454545455
203.0,0.8340929808568824
20300.0,0.32307692307692304
20304.0,0.22352941176470598
20313.0,0.5631067961165048
20314.0,0.5638297872340425
20327.0,1.1071428571428572
20392.0,0.6947368421052631
20393.0,0.23963133640553003
20396.0,-0.01917680074836292
20406.0,-0.05913043478260871
20413.0,-0.024981897175959444
20414.0,0.268041237113402
20416.0,1.7826086956521738
20424.0,0.8369152970922882
20429.0,0.558139534883721
20439.0,0.9707317073170731
20441.0,0.03730017761989335
20449.0,0.2796052631578947
20471.0,-0.35443037974683544
20515.0,0.8888888888888888
20520.0,3.4102564102564106
20539.0,0.2644628099173554
20568.0,0.034482758620689724
20575.0,0.19780219780219777
20607.0,0.10393258426966301
20619.0,0.3599328013439731
20642.0,0.15464813205907912
2065.0,-0.09702660406885755
2067.0,-0.07065217391304346
20695.0,0.03571428571428581
20731.0,-0.04761904761904767
20746.0,0.09302325581395343
20768.0,0.4553915275994864
20784.0,0.05740740740740735
20814.0,0.2264150943396226
20841.0,-0.3913043478260869
20852.0,-0.07499999999999996
20867.0,1.425242718446602
20889.0,0.09262295081967209
20901.0,0.1428571428571428
20905.0,1.3179791976225856
20949.0,1.0133333333333332
20953.0,-0.008849557522123908
20981.0,0.10077519379844957
20998.0,0.5172413793103448
21.0,-0.007285276073619618
21036.0,0.10504201680672276
21062.0,0.6718266253869969
21089.0,-0.02857142857142858
21112.0,1.2639296187683287
21136.0,-0.7128712871287128
21140.0,0.6748466257668713
21143.0,1.2648221343873516
21144.0,0.6262042389210019
21159.0,-0.08974358974358976
21187.0,0.1947368421052631
21197.0,-0.06868131868131866
21216.0,0.22857142857142865
2123.0,0.4814814814814814
21238.0,-0.4358974358974359
21278.0,2.426630434782609
21330.0,0.21963430561602082
21361.0,0.4625698324022347
21369.0,0.14912075029308314
21383.0,0.288888888888889
21459.0,-0.1407942238267148
21479.0,0.5717821782178218
21498.0,0.7168269230769231
21502.0,-0.0735551663747811
21515.0,3.639705882352941
21540.0,0.14239482200647258
21565.0,-0.5918367346938775
21579.0,0.38095238095238093
21593.0,0.6153846153846154
216.0,0.5375000000000001
21637.0,0.9192982456140351
21646.0,0.5569620253164558
21714.0,0.3063583815028901
2173.0,1.6280931586608443
21730.0,1.09672131147541
21732.0,-0.053333333333333344
21736.0,0.6080402010050252
21748.0,0.384180790960452
21763.0,0.9476744186046511
21781.0,0.3606789250353606
21790.0,0.2324324324324325
21814.0,-0.09615384615384615
21854.0,-0.3411764705882353
21859.0,0.23958333333333326
21885.0,0.24486571879936814
21906.0,1.3541666666666665
21941.0,-0.3417721518987342
21958.0,1.044776119402985
21963.0,-0.04123711340206182
21964.0,0.09090909090909083
2197.0,0.6551724137931034
21990.0,-0.125
22036.0,1.2982917214191851
22051.0,1.9480812641083523
22078.0,0.6237623762376239
22126.0,2.5357142857142856
22151.0,0.6607142857142858
22157.0,1.141439205955335
22175.0,0.21319796954314718
22196.0,-0.1132075471698113
22211.0,0.3899999999999999
22240.0,0.3170643528561099
22280.0,-0.543859649122807
2232.0,0.16846986089644522
22363.0,0.35545023696682465
22371.0,1.0992694456381606
22408.0,-0.5
22420.0,0.7260869565217392
22421.0,0.06626506024096379
22428.0,0.5625
22429.0,1.051282051282051
22458.0,0.6774014436424209
22463.0,-0.037209302325581395
22489.0,0.40384615384615374
22517.0,0.15327102803738324
22528.0,-0.2438563327032136
22529.0,0.44594594594594605
22537.0,2.0413385826771653
22547.0,0.35025380710659904
2255.0,-0.04347826086956519
22555.0,-0.09999999999999998
22565.0,-0.1129326047358834
22632.0,0.02499999999999991
22637.0,0.5592105263157894
22640.0,0.059925093632958726
22672.0,0.7543859649122806
22687.0,0.047210300429184615
22718.0,0.9256505576208178
22722.0,0.21770334928229662
2274.0,0.2736095558044047
22753.0,0.3045325779036827
22760.0,-0.6666666666666667
228.0,0.9504950495049505
22814.0,0.36363636363636354
22815.0,0.07462686567164178
22817.0,-0.261437908496732
22844.0,0.37804154302670634
22866.0,0.26797385620915026
22869.0,0.29166666666666674
22870.0,0.5254237288135593
22876.0,0.15833333333333344
22880.0,0.26436781609195403
22881.0,-0.27322404371584696
22884.0,0.08718313195925131
22911.0,0.1728395061728396
22918.0,-0.1444444444444445
22961.0,0.5714285714285714
22999.0,1.7535612535612537
23006.0,0.43999999999999995
23008.0,0.9356435643564356
23031.0,0.342685370741483
23091.0,-0.25609756097560976
23093.0,0.2857142857142858
23109.0,0.3079847908745248
23112.0,0.0
23176.0,-0.025316455696202556
23226.0,0.9735973597359735
23259.0,1.3863298662704309
23283.0,-0.19543147208121825
23297.0,0.11627906976744184
23314.0,1.3928571428571428
23334.0,0.40048309178743957
23339.0,-0.11795774647887325
23432.0,0.6585365853658536
23434.0,0.6666666666666667
23439.0,0.0921501706484642
23448.0,-0.12195121951219512
23453.0,0.2970627503337784
23459.0,-0.31818181818181823
23499.0,1.4848484848484849
23531.0,-0.5845070422535211
23546.0,0.2321428571428572
23566.0,0.190224570673712
23569.0,0.04802561366061897
23586.0,0.24545454545454537
23603.0,-0.02209944751381221
23610.0,0.5182186234817814
23622.0,0.25106382978723407
23624.0,-0.02657807308970095
23627.0,0.3138193076273572
23631.0,0.8291316526610644
23632.0,-0.06206896551724139
23639.0,0.8680057388809181
23644.0,0.2857142857142858
23665.0,0.72
23671.0,0.11764705882352944
23673.0,0.8
23675.0,0.34818228366615456
23701.0,1.04
23730.0,-0.30000000000000004
23735.0,0.1707317073170731
23819.0,1.0092307692307694
23850.0,0.7265822784810128
23881.0,0.38383838383838387
23928.0,-0.4590163934426229
23936.0,1.0869565217391304
23940.0,-0.14935064935064934
23950.0,0.7783251231527093
24030.0,0.41148648648648645
24038.0,0.35732870771899394
24039.0,0.19999999999999996
24042.0,0.4457831325301205
24072.0,1.9945355191256833
24074.0,-0.20210293303818483
24089.0,0.24137931034482762
24090.0,0.40796897038081803
24148.0,0.3880597014925373
24164.0,-0.2637362637362637
24179.0,-0.008434176751008438
24191.0,0.3386581469648562
24229.0,-0.23529411764705888
24230.0,0.8894095595126523
24236.0,-0.3939393939393939
24245.0,0.08846153846153837
24249.0,0.40625
24256.0,1.3258426966292136
24277.0,0.3018867924528301
24279.0,-0.044117647058823484
24284.0,1.5393939393939395
24293.0,0.011111111111111072
24295.0,0.3258426966292134
24305.0,0.6896551724137931
24328.0,0.07920792079207928
24342.0,-0.1515151515151515
24357.0,1.0681818181818183
24373.0,0.11945022153901808
24390.0,0.9917355371900827
24420.0,0.13399153737658676
24437.0,0.8999999999999999
24513.0,1.8571428571428572
24525.0,0.008264462809917328
24540.0,0.0
24591.0,-0.19999999999999996
24609.0,0.08731230634781917
24626.0,0.3500000000000001
24645.0,-0.0625
24653.0,0.37533592117049874
24657.0,0.1625000000000001
24661.0,0.14379084967320255
2467.0,-0.3402777777777778
24702.0,-0.1328125
24706.0,0.08695652173913038
24724.0,0.061224489795918435
24779.0,0.3411764705882352
24815.0,4.611111111111111
24816.0,0.125
24824.0,-0.032258064516129004
24833.0,0.9011627906976745
24862.0,0.11111111111111116
24867.0,0.14025245441795242
24883.0,1.7999999999999998
24886.0,-0.4029850746268657
24898.0,0.875
24900.0,2.0242914979757085
24933.0,0.4186046511627908
24958.0,0.2885985748218527
24967.0,0.43452380952380953
24975.0,0.08163265306122458
25012.0,0.3190045248868778
25039.0,-0.10810810810810811
25084.0,0.8846153846153846
25085.0,0.07874015748031504
25097.0,0.7462686567164178
25101.0,0.15384615384615374
25115.0,1.2842105263157895
25116.0,0.09797297297297303
25151.0,0.5473684210526315
25153.0,0.11321499013806702
25165.0,0.11428571428571432
25183.0,-0.19298245614035092
25185.0,1.8543184183142558
252.0,0.4217687074829932
25202.0,-0.06730769230769229
25219.0,0.7607052896725441
25257.0,0.3076923076923077
25282.0,0.6161137440758293
25314.0,0.15625
25360.0,1.9444444444444446
25372.0,3.833333333333333
25377.0,-0.07011494252873562
25389.0,1.0120481927710845
25400.0,1.2257668711656442
25402.0,0.8679611650485437
25439.0,0.04061784897025178
25473.0,-0.12195121951219512
25474.0,0.2807250221043325
25476.0,0.11386138613861396
25486.0,0.3291139240506329
25488.0,-0.020000000000000018
25497.0,0.5112359550561798
25514.0,-0.062351543942992915
25536.0,-0.0032537960954447387
25541.0,0.23043478260869565
25597.0,0.6276303751143641
25616.0,0.1991150442477876
25627.0,0.03846153846153855
25652.0,-0.1875
25663.0,-0.39534883720930236
25683.0,0.11827956989247301
25698.0,0.03276353276353272
25714.0,0.17475728155339798
25724.0,0.804432132963989
25734.0,-0.4421052631578948
25752.0,-0.2247557003257329
25761.0,0.04444444444444451
25764.0,0.21075268817204296
25800.0,-0.15530303030303028
25817.0,-0.4606741573033708
25820.0,-0.16145833333333337
25858.0,-0.06969205834683956
25867.0,0.25958702064896766
25891.0,0.12254901960784315
25899.0,0.8255813953488371
25932.0,0.10989010989010994
25987.0,-0.32499999999999996
26.0,0.07453416149068315
26000.0,0.8531879194630871
26028.0,0.27659574468085113
26056.0,0.7657657657657657
2606.0,0.398771021992238
26077.0,0.45272525027808674
26084.0,0.4098360655737705
26103.0,1.473684210526316
26168.0,0.021691973969631295
26176.0,1.347380410022779
26190.0,0.4494773519163764
26269.0,0.84375
26273.0,1.006514657980456
2631.0,0.7870639534883721
2633.0,0.33333333333333326
2634.0,0.15192743764172345
26353.0,-0.11180124223602483
26371.0,-0.20879120879120883
26399.0,1.2627737226277373
26403.0,-0.308641975308642
26421.0,-0.355281207133059
26434.0,-0.3441558441558441
26443.0,0.16883116883116878
26458.0,0.3259668508287292
26491.0,0.940609951845907
2650.0,0.8679245283018868
26508.0,0.7467902995720399
26515.0,0.6285714285714286
26530.0,-0.011147236414305595
26545.0,1.1607142857142856
26550.0,0.19444444444444442
26585.0,0.18603133159268936
26591.0,0.18571428571428572
26598.0,0.945054945054945
26615.0,0.05994550408719346
26674.0,0.19518716577540096
26687.0,0.5932346723044397
26703.0,-0.07499999999999996
26707.0,0.17241379310344818
26740.0,0.44915254237288127
26750.0,0.03319057815845827
26768.0,0.6674057649667406
26784.0,-0.08139534883720934
26794.0,0.4811320754716981
26822.0,0.2586206896551724
26823.0,1.148026315789474
26835.0,0.0
26853.0,0.11111111111111116
26872.0,0.820754716981132
26876.0,0.0
26923.0,0.23807263232850695
26928.0,0.0786516853932584
26958.0,0.5892857142857142
26994.0,0.1544000000000001
26998.0,-0.008403361344537785
26999.0,0.5289079229122056
27018.0,-0.25907590759075905
27026.0,0.048248512888301454
27039.0,0.5161808583887997
27066.0,0.46808510638297873
27077.0,0.6444444444444444
27078.0,2.246794871794872
271.0,0.4340796019900497
27103.0,0.6956521739130435
27107.0,0.7037037037037037
27150.0,0.49545301448299095
27163.0,0.6470588235294117
27169.0,-0.01449275362318836
27199.0,0.08333333333333326
27217.0,5.657303370786517
27218.0,0.030303030303030276
27237.0,0.5064935064935066
27243.0,0.31677018633540377
